                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    136,                 4.3724,                 4.3342,                 3.2439,                      0,                      0,                      0,                      0,                 5.3299,                  6.291,                  4.037,             0.00090045,             0.00090045,             0.00090045
                    137,                 2.6867,                 5.0636,                 3.1566,                      0,                      0,                      0,                      0,                 5.3299,                  6.291,                  4.037,             0.00089888,             0.00089888,             0.00089888
                    138,                 3.2135,                 4.8044,                 2.8631,                      0,                      0,                      0,                      0,                 5.3299,                  6.291,                  4.037,             0.00089731,             0.00089731,             0.00089731
                    139,                  3.605,                 4.3989,                  3.062,                      0,                      0,                      0,                      0,                 5.3299,                  6.291,                  4.037,             0.00089574,             0.00089574,             0.00089574
                    140,                  3.576,                  4.299,                 2.8108,                      0,                      0,                      0,                      0,                 4.8588,                 5.9212,                 3.7403,             0.00089416,             0.00089416,             0.00089416
                    141,                 3.8366,                 3.4784,                 2.9893,                      0,                      0,                      0,                      0,                 4.8588,                 5.9212,                 3.7403,             0.00089259,             0.00089259,             0.00089259
                    142,                 3.0196,                 3.2843,                 3.0972,                      0,                      0,                      0,                      0,                 4.8588,                 5.9212,                 3.7403,             0.00089102,             0.00089102,             0.00089102
                    143,                 3.5145,                 4.2432,                 3.6978,                      0,                      0,                      0,                      0,                 4.8588,                 5.9212,                 3.7403,             0.00088945,             0.00088945,             0.00088945
                    144,                 2.6566,                 3.4731,                 2.8266,                0.00524,                0.33333,                0.33674,                0.10102,                 4.0486,                 5.3565,                 3.4318,             0.00088788,             0.00088788,             0.00088788
                    145,                 3.2174,                 5.1352,                 3.2507,                0.00524,                0.33333,                0.33674,                0.10102,                 4.0486,                 5.3565,                 3.4318,             0.00088631,             0.00088631,             0.00088631
                    146,                 3.1661,                 4.2998,                  3.277,                0.00524,                0.33333,                0.33674,                0.10102,                 4.0486,                 5.3565,                 3.4318,             0.00088474,             0.00088474,             0.00088474
                    147,                  4.009,                 3.9954,                 3.3679,                0.00524,                0.33333,                0.33674,                0.10102,                 4.0486,                 5.3565,                 3.4318,             0.00088317,             0.00088317,             0.00088317
                    148,                 3.6278,                 4.1849,                 3.5592,                0.01105,                0.66667,                0.36986,                0.14464,                 3.2911,                 4.7606,                 3.2637,             0.00088159,             0.00088159,             0.00088159
                    149,                  2.532,                 4.4244,                 3.3428,                0.01105,                0.66667,                0.36986,                0.14464,                 3.2911,                 4.7606,                 3.2637,             0.00088002,             0.00088002,             0.00088002
                    150,                 3.0768,                 4.3639,                 3.1298,                0.01105,                0.66667,                0.36986,                0.14464,                 3.2911,                 4.7606,                 3.2637,             0.00087845,             0.00087845,             0.00087845
                    151,                 3.1328,                 3.6061,                 3.1334,                0.01105,                0.66667,                0.36986,                0.14464,                 3.2911,                 4.7606,                 3.2637,             0.00087688,             0.00087688,             0.00087688
                    152,                 3.1776,                 3.1631,                 3.0394,                0.01887,                      1,                 0.4041,                0.13559,                 2.5375,                  3.913,                 3.1242,             0.00087531,             0.00087531,             0.00087531
                    153,                  2.835,                 4.7197,                 2.9492,                0.01887,                      1,                 0.4041,                0.13559,                 2.5375,                  3.913,                 3.1242,             0.00087374,             0.00087374,             0.00087374
                    154,                 2.8269,                 3.3883,                 3.2491,                0.01887,                      1,                 0.4041,                0.13559,                 2.5375,                  3.913,                 3.1242,             0.00087217,             0.00087217,             0.00087217
                    155,                 2.8475,                 2.7343,                 2.6603,                0.01887,                      1,                 0.4041,                0.13559,                 2.5375,                  3.913,                 3.1242,              0.0008706,              0.0008706,              0.0008706
                    156,                 2.9689,                 3.2958,                 2.6029,                0.16482,                0.66667,                0.44107,                0.14328,                 2.2872,                 3.4478,                 2.9989,             0.00086902,             0.00086902,             0.00086902
                    157,                 3.0369,                  3.084,                 3.1398,                0.16482,                0.66667,                0.44107,                0.14328,                 2.2872,                 3.4478,                 2.9989,             0.00086745,             0.00086745,             0.00086745
                    158,                 2.8984,                 2.7797,                  2.991,                0.16482,                0.66667,                0.44107,                0.14328,                 2.2872,                 3.4478,                 2.9989,             0.00086588,             0.00086588,             0.00086588
                    159,                 2.6522,                  2.643,                  2.916,                0.16482,                0.66667,                0.44107,                0.14328,                 2.2872,                 3.4478,                 2.9989,             0.00086431,             0.00086431,             0.00086431
                    160,                 2.9115,                 2.5394,                 2.8898,                0.32932,                0.33333,                0.50825,                0.15586,                 2.2656,                 3.1477,                 2.8943,             0.00086274,             0.00086274,             0.00086274
                    161,                 3.1175,                 3.7537,                  3.217,                0.32932,                0.33333,                0.50825,                0.15586,                 2.2656,                 3.1477,                 2.8943,             0.00086117,             0.00086117,             0.00086117
                    162,                 2.6791,                 3.5046,                  2.981,                0.32932,                0.33333,                0.50825,                0.15586,                 2.2656,                 3.1477,                 2.8943,              0.0008596,              0.0008596,              0.0008596
                    163,                 3.2741,                 2.9823,                  2.898,                0.32932,                0.33333,                0.50825,                0.15586,                 2.2656,                 3.1477,                 2.8943,             0.00085803,             0.00085803,             0.00085803
                    164,                 3.1275,                 2.9556,                 2.9319,                0.42989,                0.66667,                  0.654,                0.26327,                   2.14,                 3.0252,                 2.8047,             0.00085645,             0.00085645,             0.00085645
                    165,                 3.2409,                 2.5244,                 2.7788,                0.42989,                0.66667,                  0.654,                0.26327,                   2.14,                 3.0252,                 2.8047,             0.00085488,             0.00085488,             0.00085488
                    166,                 2.9834,                 3.3675,                 3.2011,                0.42989,                0.66667,                  0.654,                0.26327,                   2.14,                 3.0252,                 2.8047,             0.00085331,             0.00085331,             0.00085331
                    167,                 4.0648,                 3.9998,                 3.7218,                0.42989,                0.66667,                  0.654,                0.26327,                   2.14,                 3.0252,                 2.8047,             0.00085174,             0.00085174,             0.00085174
                    168,                 4.3255,                 2.5392,                 2.9903,                 0.7736,                0.66667,                0.78875,                0.32613,                 2.1923,                 3.1615,                 2.7893,             0.00085017,             0.00085017,             0.00085017
                    169,                 2.2505,                 2.8261,                 2.4581,                 0.7736,                0.66667,                0.78875,                0.32613,                 2.1923,                 3.1615,                 2.7893,              0.0008486,              0.0008486,              0.0008486
                    170,                 3.1219,                 3.2128,                 3.1937,                 0.7736,                0.66667,                0.78875,                0.32613,                 2.1923,                 3.1615,                 2.7893,             0.00084703,             0.00084703,             0.00084703
                    171,                 3.2788,                 2.6295,                 2.9351,                 0.7736,                0.66667,                0.78875,                0.32613,                 2.1923,                 3.1615,                 2.7893,             0.00084546,             0.00084546,             0.00084546
                    172,                 2.6625,                 3.0563,                 3.1483,                0.93812,                0.66667,                  0.775,                0.35843,                 2.1461,                 3.6642,                 2.7688,             0.00084388,             0.00084388,             0.00084388
                    173,                 4.0581,                 5.1024,                  3.653,                0.93812,                0.66667,                  0.775,                0.35843,                 2.1461,                 3.6642,                 2.7688,             0.00084231,             0.00084231,             0.00084231
                    174,                 3.0592,                 2.3695,                 2.6138,                0.93812,                0.66667,                  0.775,                0.35843,                 2.1461,                 3.6642,                 2.7688,             0.00084074,             0.00084074,             0.00084074
                    175,                 2.7398,                 4.6078,                 2.7646,                0.93812,                0.66667,                  0.775,                0.35843,                 2.1461,                 3.6642,                 2.7688,             0.00083917,             0.00083917,             0.00083917
                    176,                 2.8191,                 3.1814,                 2.9276,                0.78004,                0.66667,                  0.863,                0.40968,                 1.9716,                  3.702,                 2.7694,              0.0008376,              0.0008376,              0.0008376
                    177,                 3.0181,                 2.6235,                 2.5673,                0.78004,                0.66667,                  0.863,                0.40968,                 1.9716,                  3.702,                 2.7694,             0.00083603,             0.00083603,             0.00083603
                    178,                 3.4661,                 3.1167,                 2.8876,                0.78004,                0.66667,                  0.863,                0.40968,                 1.9716,                  3.702,                 2.7694,             0.00083446,             0.00083446,             0.00083446
                    179,                 2.7671,                 2.3102,                 2.6645,                0.78004,                0.66667,                  0.863,                0.40968,                 1.9716,                  3.702,                 2.7694,             0.00083288,             0.00083288,             0.00083288
                    180,                 3.5066,                 2.7372,                  2.922,                0.35645,                      1,                0.45625,                 0.2374,                 1.9804,                 3.4691,                 2.8344,             0.00083131,             0.00083131,             0.00083131
                    181,                 2.7866,                 6.4777,                 3.3207,                0.35645,                      1,                0.45625,                 0.2374,                 1.9804,                 3.4691,                 2.8344,             0.00082974,             0.00082974,             0.00082974
                    182,                 3.2799,                 3.0443,                 2.8799,                0.35645,                      1,                0.45625,                 0.2374,                 1.9804,                 3.4691,                 2.8344,             0.00082817,             0.00082817,             0.00082817
                    183,                 3.4046,                 2.5464,                 2.7611,                0.35645,                      1,                0.45625,                 0.2374,                 1.9804,                 3.4691,                 2.8344,              0.0008266,              0.0008266,              0.0008266
                    184,                 2.6596,                 2.7915,                 2.8868,                0.35047,                0.90842,                0.37313,                0.18829,                 2.0747,                 3.2847,                 2.8982,             0.00082503,             0.00082503,             0.00082503
                    185,                 3.4977,                 3.1281,                 2.5729,                0.35047,                0.90842,                0.37313,                0.18829,                 2.0747,                 3.2847,                 2.8982,             0.00082346,             0.00082346,             0.00082346
                    186,                 2.3487,                 3.1019,                 2.5516,                0.35047,                0.90842,                0.37313,                0.18829,                 2.0747,                 3.2847,                 2.8982,             0.00082189,             0.00082189,             0.00082189
                    187,                 2.4716,                 3.6194,                 2.9876,                0.35047,                0.90842,                0.37313,                0.18829,                 2.0747,                 3.2847,                 2.8982,             0.00082031,             0.00082031,             0.00082031
                    188,                 3.2064,                 3.0168,                 2.6824,                0.60085,                0.33333,                    0.5,                 0.1686,                 2.1949,                 3.4747,                 2.9613,             0.00081874,             0.00081874,             0.00081874
                    189,                 2.4202,                  2.679,                 2.6929,                0.60085,                0.33333,                    0.5,                 0.1686,                 2.1949,                 3.4747,                 2.9613,             0.00081717,             0.00081717,             0.00081717
                    190,                 3.3823,                 2.7174,                 2.9759,                0.60085,                0.33333,                    0.5,                 0.1686,                 2.1949,                 3.4747,                 2.9613,              0.0008156,              0.0008156,              0.0008156
                    191,                 3.4696,                 3.9071,                 2.8222,                0.60085,                0.33333,                    0.5,                 0.1686,                 2.1949,                 3.4747,                 2.9613,             0.00081403,             0.00081403,             0.00081403
                    192,                  2.386,                 2.7167,                 2.6826,                0.34031,                0.66667,                0.34664,                0.18206,                 2.1523,                 3.3297,                 2.9176,             0.00081246,             0.00081246,             0.00081246
                    193,                 3.1655,                 3.6695,                  3.465,                0.34031,                0.66667,                0.34664,                0.18206,                 2.1523,                 3.3297,                 2.9176,             0.00081089,             0.00081089,             0.00081089
                    194,                 2.1189,                 3.6342,                 2.8116,                0.34031,                0.66667,                0.34664,                0.18206,                 2.1523,                 3.3297,                 2.9176,             0.00080932,             0.00080932,             0.00080932
                    195,                 2.5463,                 3.6207,                 3.2335,                0.34031,                0.66667,                0.34664,                0.18206,                 2.1523,                 3.3297,                 2.9176,             0.00080774,             0.00080774,             0.00080774
                    196,                 2.9697,                 3.3948,                 2.9297,                0.38462,                0.66667,                0.51949,                0.27184,                 1.9784,                 3.1119,                 2.8453,             0.00080617,             0.00080617,             0.00080617
                    197,                  2.361,                 2.4864,                 2.5456,                0.38462,                0.66667,                0.51949,                0.27184,                 1.9784,                 3.1119,                 2.8453,              0.0008046,              0.0008046,              0.0008046
                    198,                 3.2379,                 3.2467,                 2.9044,                0.38462,                0.66667,                0.51949,                0.27184,                 1.9784,                 3.1119,                 2.8453,             0.00080303,             0.00080303,             0.00080303
                    199,                 2.4641,                 5.1029,                 2.7688,                0.38462,                0.66667,                0.51949,                0.27184,                 1.9784,                 3.1119,                 2.8453,             0.00080146,             0.00080146,             0.00080146
                    200,                 2.3194,                 3.0921,                 2.8412,                0.42175,                0.66667,                   0.83,                0.42002,                 2.0219,                 2.6683,                 2.7773,             0.00079989,             0.00079989,             0.00079989
                    201,                 2.1601,                 3.2251,                   2.36,                0.42175,                0.66667,                   0.83,                0.42002,                 2.0219,                 2.6683,                 2.7773,             0.00079832,             0.00079832,             0.00079832
                    202,                 4.3616,                 3.8204,                 3.7597,                0.42175,                0.66667,                   0.83,                0.42002,                 2.0219,                 2.6683,                 2.7773,             0.00079675,             0.00079675,             0.00079675
                    203,                 3.0558,                 2.7987,                 2.9025,                0.42175,                0.66667,                   0.83,                0.42002,                 2.0219,                 2.6683,                 2.7773,             0.00079517,             0.00079517,             0.00079517
                    204,                 3.3377,                 2.6178,                 2.7329,                0.51769,                0.66667,                  0.863,                0.27978,                 2.4438,                  2.799,                 2.8148,              0.0007936,              0.0007936,              0.0007936
                    205,                 2.9111,                 3.2704,                 2.7167,                0.51769,                0.66667,                  0.863,                0.27978,                 2.4438,                  2.799,                 2.8148,             0.00079203,             0.00079203,             0.00079203
                    206,                 3.6386,                 4.2575,                 3.1665,                0.51769,                0.66667,                  0.863,                0.27978,                 2.4438,                  2.799,                 2.8148,             0.00079046,             0.00079046,             0.00079046
                    207,                 2.6783,                  3.251,                 2.7605,                0.51769,                0.66667,                  0.863,                0.27978,                 2.4438,                  2.799,                 2.8148,             0.00078889,             0.00078889,             0.00078889
                    208,                 3.9357,                 4.3153,                 3.8251,                0.34327,                0.70145,                0.69643,                0.16798,                 2.6914,                 2.9034,                 2.9301,             0.00078732,             0.00078732,             0.00078732
                    209,                 2.5154,                 3.6016,                 2.8117,                0.34327,                0.70145,                0.69643,                0.16798,                 2.6914,                 2.9034,                 2.9301,             0.00078575,             0.00078575,             0.00078575
                    210,                 2.9305,                 2.1126,                 2.5088,                0.34327,                0.70145,                0.69643,                0.16798,                 2.6914,                 2.9034,                 2.9301,             0.00078418,             0.00078418,             0.00078418
                    211,                 3.9284,                 5.0645,                 3.6213,                0.34327,                0.70145,                0.69643,                0.16798,                 2.6914,                 2.9034,                 2.9301,              0.0007826,              0.0007826,              0.0007826
                    212,                 3.4086,                 2.2599,                 2.9886,                0.44394,                0.66667,                0.50521,                0.16674,                 2.8631,                 3.2835,                 3.0254,             0.00078103,             0.00078103,             0.00078103
                    213,                 2.0951,                  2.556,                 2.5311,                0.44394,                0.66667,                0.50521,                0.16674,                 2.8631,                 3.2835,                 3.0254,             0.00077946,             0.00077946,             0.00077946
                    214,                 4.6399,                 5.5006,                  3.554,                0.44394,                0.66667,                0.50521,                0.16674,                 2.8631,                 3.2835,                 3.0254,             0.00077789,             0.00077789,             0.00077789
                    215,                 2.5715,                 2.3235,                 2.6698,                0.44394,                0.66667,                0.50521,                0.16674,                 2.8631,                 3.2835,                 3.0254,             0.00077632,             0.00077632,             0.00077632
                    216,                 3.2488,                 2.8403,                 2.8437,                0.42591,                0.33333,                0.46736,                0.07235,                 3.1471,                 3.6725,                 3.2185,             0.00077475,             0.00077475,             0.00077475
                    217,                 2.6061,                 2.5088,                 2.3349,                0.42591,                0.33333,                0.46736,                0.07235,                 3.1471,                 3.6725,                 3.2185,             0.00077318,             0.00077318,             0.00077318
                    218,                 2.8019,                 2.1751,                 2.5893,                0.42591,                0.33333,                0.46736,                0.07235,                 3.1471,                 3.6725,                 3.2185,             0.00077161,             0.00077161,             0.00077161
                    219,                 2.5714,                 3.2136,                  2.993,                0.42591,                0.33333,                0.46736,                0.07235,                 3.1471,                 3.6725,                 3.2185,             0.00077003,             0.00077003,             0.00077003
                    220,                 2.4001,                 2.5575,                 2.6353,                0.72193,                0.33333,                0.39132,                0.08779,                 3.1137,                 2.9442,                 3.2552,             0.00076846,             0.00076846,             0.00076846
                    221,                 2.2955,                 3.1837,                 2.2928,                0.72193,                0.33333,                0.39132,                0.08779,                 3.1137,                 2.9442,                 3.2552,             0.00076689,             0.00076689,             0.00076689
                    222,                 2.5805,                  2.472,                 2.6295,                0.72193,                0.33333,                0.39132,                0.08779,                 3.1137,                 2.9442,                 3.2552,             0.00076532,             0.00076532,             0.00076532
                    223,                 2.1224,                 2.4455,                 2.3022,                0.72193,                0.33333,                0.39132,                0.08779,                 3.1137,                 2.9442,                 3.2552,             0.00076375,             0.00076375,             0.00076375
                    224,                 2.9356,                 2.8991,                 2.8888,                0.80718,                0.33333,                  0.434,                0.12304,                 2.9403,                 2.9208,                 3.1336,             0.00076218,             0.00076218,             0.00076218
                    225,                 3.0825,                 2.9713,                 2.4625,                0.80718,                0.33333,                  0.434,                0.12304,                 2.9403,                 2.9208,                 3.1336,             0.00076061,             0.00076061,             0.00076061
                    226,                 2.9727,                 2.7651,                 2.3996,                0.80718,                0.33333,                  0.434,                0.12304,                 2.9403,                 2.9208,                 3.1336,             0.00075904,             0.00075904,             0.00075904
                    227,                 2.7477,                 2.5867,                 2.6491,                0.80718,                0.33333,                  0.434,                0.12304,                 2.9403,                 2.9208,                 3.1336,             0.00075746,             0.00075746,             0.00075746
                    228,                 2.9134,                 2.4516,                 2.5821,                 0.7861,                0.33333,                0.36067,                0.07735,                 3.0313,                 3.6233,                 3.2241,             0.00075589,             0.00075589,             0.00075589
                    229,                 2.4905,                  2.258,                  2.404,                 0.7861,                0.33333,                0.36067,                0.07735,                 3.0313,                 3.6233,                 3.2241,             0.00075432,             0.00075432,             0.00075432
                    230,                 3.2715,                 2.7569,                 2.8798,                 0.7861,                0.33333,                0.36067,                0.07735,                 3.0313,                 3.6233,                 3.2241,             0.00075275,             0.00075275,             0.00075275
                    231,                 2.3933,                 2.8083,                 2.9011,                 0.7861,                0.33333,                0.36067,                0.07735,                 3.0313,                 3.6233,                 3.2241,             0.00075118,             0.00075118,             0.00075118
                    232,                 2.9152,                 3.5672,                   2.79,                0.84764,                0.33333,                0.36165,                0.04282,                 3.2512,                 3.7252,                 3.6086,             0.00074961,             0.00074961,             0.00074961
                    233,                 1.9934,                 2.4652,                 2.4958,                0.84764,                0.33333,                0.36165,                0.04282,                 3.2512,                 3.7252,                 3.6086,             0.00074804,             0.00074804,             0.00074804
                    234,                  3.024,                 2.8902,                 2.8868,                0.84764,                0.33333,                0.36165,                0.04282,                 3.2512,                 3.7252,                 3.6086,             0.00074647,             0.00074647,             0.00074647
                    235,                 2.0709,                 3.4397,                 2.7464,                0.84764,                0.33333,                0.36165,                0.04282,                 3.2512,                 3.7252,                 3.6086,             0.00074489,             0.00074489,             0.00074489
                    236,                 3.1156,                 3.0929,                 2.7866,                0.83411,                0.33333,                0.36265,                0.04358,                 3.0159,                 3.7244,                 3.4623,             0.00074332,             0.00074332,             0.00074332
                    237,                 2.6408,                 2.1442,                 2.3272,                0.83411,                0.33333,                0.36265,                0.04358,                 3.0159,                 3.7244,                 3.4623,             0.00074175,             0.00074175,             0.00074175
                    238,                 1.9733,                 2.6543,                 2.4381,                0.83411,                0.33333,                0.36265,                0.04358,                 3.0159,                 3.7244,                 3.4623,             0.00074018,             0.00074018,             0.00074018
                    239,                 2.5789,                  2.342,                 2.4986,                0.83411,                0.33333,                0.36265,                0.04358,                 3.0159,                 3.7244,                 3.4623,             0.00073861,             0.00073861,             0.00073861
                    240,                 2.4712,                 2.3201,                  2.527,                0.66867,                0.33333,                0.36266,                0.04505,                 2.8843,                  4.281,                 3.4723,             0.00073704,             0.00073704,             0.00073704
                    241,                 2.6702,                 2.4398,                 2.6033,                0.66867,                0.33333,                0.36266,                0.04505,                 2.8843,                  4.281,                 3.4723,             0.00073547,             0.00073547,             0.00073547
                    242,                  2.614,                 2.5856,                 2.5238,                0.66867,                0.33333,                0.36266,                0.04505,                 2.8843,                  4.281,                 3.4723,             0.00073389,             0.00073389,             0.00073389
                    243,                 2.8428,                 2.6841,                 2.9443,                0.66867,                0.33333,                0.36266,                0.04505,                 2.8843,                  4.281,                 3.4723,             0.00073232,             0.00073232,             0.00073232
                    244,                 2.2763,                 2.3239,                 2.4649,                0.70397,                0.33333,                0.45548,                0.12584,                 2.5635,                 3.9083,                 3.1418,             0.00073075,             0.00073075,             0.00073075
                    245,                 3.0302,                 2.9085,                 2.5574,                0.70397,                0.33333,                0.45548,                0.12584,                 2.5635,                 3.9083,                 3.1418,             0.00072918,             0.00072918,             0.00072918
                    246,                  2.377,                 2.4289,                 2.5184,                0.70397,                0.33333,                0.45548,                0.12584,                 2.5635,                 3.9083,                 3.1418,             0.00072761,             0.00072761,             0.00072761
                    247,                 2.3553,                 2.4973,                 2.6436,                0.70397,                0.33333,                0.45548,                0.12584,                 2.5635,                 3.9083,                 3.1418,             0.00072604,             0.00072604,             0.00072604
                    248,                 2.7676,                 2.1579,                 2.5987,                 0.7416,                0.33333,                0.52115,                0.23708,                 2.3066,                 3.3791,                 2.8989,             0.00072447,             0.00072447,             0.00072447
                    249,                  2.679,                 2.1651,                 2.5769,                 0.7416,                0.33333,                0.52115,                0.23708,                 2.3066,                 3.3791,                 2.8989,              0.0007229,              0.0007229,              0.0007229
                    250,                 2.4217,                 2.3944,                 2.4064,                 0.7416,                0.33333,                0.52115,                0.23708,                 2.3066,                 3.3791,                 2.8989,             0.00072132,             0.00072132,             0.00072132
                    251,                 2.2052,                 2.3788,                 2.4237,                 0.7416,                0.33333,                0.52115,                0.23708,                 2.3066,                 3.3791,                 2.8989,             0.00071975,             0.00071975,             0.00071975
                    252,                 2.1528,                 1.9116,                 2.4374,                0.38903,                      1,                0.61786,                0.33331,                   2.15,                 2.7368,                 2.7481,             0.00071818,             0.00071818,             0.00071818
                    253,                 2.4138,                 2.9613,                 2.4344,                0.38903,                      1,                0.61786,                0.33331,                   2.15,                 2.7368,                 2.7481,             0.00071661,             0.00071661,             0.00071661
                    254,                  2.295,                 2.0511,                 2.4922,                0.38903,                      1,                0.61786,                0.33331,                   2.15,                 2.7368,                 2.7481,             0.00071504,             0.00071504,             0.00071504
                    255,                 2.1102,                 2.4422,                 2.8888,                0.38903,                      1,                0.61786,                0.33331,                   2.15,                 2.7368,                 2.7481,             0.00071347,             0.00071347,             0.00071347
                    256,                 2.1643,                 2.0162,                  2.391,                0.53664,                0.66667,                  0.753,                0.43219,                  2.016,                 2.4691,                 2.6643,              0.0007119,              0.0007119,              0.0007119
                    257,                 2.5903,                 2.5886,                 2.7133,                0.53664,                0.66667,                  0.753,                0.43219,                  2.016,                 2.4691,                 2.6643,             0.00071033,             0.00071033,             0.00071033
                    258,                 2.6427,                 2.1936,                 2.5703,                0.53664,                0.66667,                  0.753,                0.43219,                  2.016,                 2.4691,                 2.6643,             0.00070875,             0.00070875,             0.00070875
                    259,                  2.217,                 2.6667,                 2.3962,                0.53664,                0.66667,                  0.753,                0.43219,                  2.016,                 2.4691,                 2.6643,             0.00070718,             0.00070718,             0.00070718
                    260,                 2.7701,                 3.3001,                  2.729,                0.43194,                0.77314,                  0.665,                 0.4164,                 2.0071,                 2.6343,                 2.6427,             0.00070561,             0.00070561,             0.00070561
                    261,                 2.6424,                 2.6513,                  2.398,                0.43194,                0.77314,                  0.665,                 0.4164,                 2.0071,                 2.6343,                 2.6427,             0.00070404,             0.00070404,             0.00070404
                    262,                 2.0606,                 2.3154,                 2.4682,                0.43194,                0.77314,                  0.665,                 0.4164,                 2.0071,                 2.6343,                 2.6427,             0.00070247,             0.00070247,             0.00070247
                    263,                 3.1922,                 2.8456,                 2.7868,                0.43194,                0.77314,                  0.665,                 0.4164,                 2.0071,                 2.6343,                 2.6427,              0.0007009,              0.0007009,              0.0007009
                    264,                  3.064,                 2.5878,                 2.9025,                0.45348,                0.84492,                  0.665,                0.40369,                 1.8791,                 2.6034,                 2.5957,             0.00069933,             0.00069933,             0.00069933
                    265,                 2.0198,                 2.6306,                 2.1588,                0.45348,                0.84492,                  0.665,                0.40369,                 1.8791,                 2.6034,                 2.5957,             0.00069776,             0.00069776,             0.00069776
                    266,                 2.4762,                 2.7195,                 2.7824,                0.45348,                0.84492,                  0.665,                0.40369,                 1.8791,                 2.6034,                 2.5957,             0.00069618,             0.00069618,             0.00069618
                    267,                 2.2697,                 2.6987,                 2.3711,                0.45348,                0.84492,                  0.665,                0.40369,                 1.8791,                 2.6034,                 2.5957,             0.00069461,             0.00069461,             0.00069461
                    268,                 2.5383,                 2.5873,                 2.3102,                0.41528,                      1,                  0.665,                0.43268,                 1.8391,                 2.5217,                 2.5621,             0.00069304,             0.00069304,             0.00069304
                    269,                 2.4102,                 2.5112,                 2.2157,                0.41528,                      1,                  0.665,                0.43268,                 1.8391,                 2.5217,                 2.5621,             0.00069147,             0.00069147,             0.00069147
